city_risk,season_risk,forecast_risk,income_volatility,platform_count,weeks_active,persona_type,weekly_premium
0.6816,0.8149,0.6381,0.1955,3,10,1,107.09
0.7165,0.232,0.1717,0.7034,2,18,1,92.85
0.7231,0.9993,1.0,0.3736,1,5,1,126.75
0.5433,0.9959,1.0,0.729,1,28,1,128.19
0.6277,0.2334,0.2286,0.7293,2,14,1,85.74
0.6587,0.4398,0.3322,0.2053,1,12,1,90.25
0.5946,0.8971,0.84,0.3351,1,27,1,112.84
0.7317,0.2685,0.2425,0.153,3,26,0,76.98
0.5755,0.4356,0.4626,0.1062,3,23,0,72.06
0.5254,0.8206,0.6705,0.2291,1,18,0,105.74
0.603,0.6792,0.6682,0.3517,1,29,1,115.38
0.6759,0.2404,0.2866,0.6558,1,13,0,105.94
0.7461,0.2172,0.2555,0.6476,3,6,1,92.86
0.6411,0.3512,0.4088,0.5571,1,25,0,98.43
0.6581,0.3081,0.3984,0.6088,2,2,2,90.97
0.598,0.6059,0.5859,0.3534,1,13,2,113.25
0.6285,0.9195,0.8301,0.2161,1,40,2,119.96
0.6421,0.2989,0.2834,0.4506,1,43,1,92.65
0.6013,0.8112,0.7183,0.5819,2,3,2,106.66
0.499,0.8036,0.6195,0.6624,1,8,1,116.5
0.6239,0.3634,0.4492,0.1927,2,26,0,87.48
0.6674,0.4077,0.3908,0.6274,2,37,2,98.0
0.6302,0.8095,0.7857,0.3738,1,20,0,107.87
0.5984,0.3381,0.3289,0.6015,3,2,2,77.0
0.6909,0.3584,0.3125,0.4229,3,29,2,87.11
0.673,0.441,0.4827,0.1579,3,36,1,88.21
0.6865,0.8503,1.0,0.518,1,12,0,128.04
0.6782,0.6815,0.7191,0.7236,2,49,2,109.13
0.5888,0.5562,0.4617,0.1794,1,39,0,87.54
0.6328,0.4021,0.4257,0.525,1,52,0,101.25
0.7064,0.8592,0.8087,0.1101,2,35,0,108.96
0.5349,0.6512,0.4881,0.6492,2,17,0,98.72
0.5929,0.2155,0.2083,0.6484,1,47,0,94.04
0.6436,0.7227,0.7353,0.4288,3,26,2,110.66
0.5866,0.9349,0.6582,0.7428,3,9,1,121.95
0.629,0.4373,0.4295,0.3832,1,18,1,103.81
0.6349,0.359,0.3594,0.5073,1,10,0,94.33
0.6202,0.4324,0.3597,0.1733,1,27,2,91.95
0.5942,0.3015,0.2275,0.5704,3,28,1,80.73
0.6034,0.8488,0.6204,0.798,3,24,1,116.29
0.6619,0.7,0.8492,0.2204,2,28,2,109.21
0.6192,0.3226,0.2867,0.4178,2,9,0,80.63
0.6815,0.7979,0.8832,0.1072,3,21,2,107.14
0.5527,0.3805,0.334,0.4506,3,49,1,82.67
0.7504,0.2227,0.2771,0.3857,1,47,0,94.27
0.7466,0.8009,0.796,0.644,1,43,2,126.97
0.6257,0.9845,1.0,0.15,3,1,0,111.65
0.801,0.6456,0.6185,0.5984,1,48,1,115.35
0.5937,0.5499,0.4314,0.5384,2,33,2,96.2
0.6883,0.6868,0.6708,0.5851,1,50,2,123.51
0.7447,0.9097,1.0,0.1834,3,36,0,110.99
0.6628,0.7808,0.8519,0.2997,2,8,0,106.01
0.6056,0.3004,0.2932,0.6822,3,8,1,96.4
0.5874,0.2131,0.1809,0.1501,1,9,1,86.4
0.5862,0.3418,0.3134,0.7869,1,20,0,90.76
0.6618,0.5927,0.4334,0.5762,3,27,1,93.16
0.5784,0.3936,0.3916,0.4502,1,28,1,96.45
0.585,0.41,0.5129,0.477,3,23,0,80.14
0.6351,0.274,0.2271,0.2881,1,51,0,87.39
0.6616,0.2616,0.2263,0.6551,1,3,0,97.95
0.6181,0.961,0.9317,0.4758,3,3,1,120.59
0.6463,0.4197,0.4701,0.3183,1,46,2,101.37
0.6633,0.2099,0.2068,0.6217,3,52,0,80.08
0.6084,0.9235,0.8711,0.6965,2,26,2,124.18
0.5748,0.3276,0.3637,0.328,3,26,0,75.82
0.5738,0.2522,0.1936,0.6708,1,26,1,85.4
0.5261,0.6767,0.8668,0.2427,2,22,2,108.32
0.6034,0.7728,0.672,0.4122,3,7,2,95.7
0.6012,0.4251,0.5487,0.3243,1,18,0,91.06
0.6967,0.3486,0.3423,0.7415,1,27,2,103.55
0.586,0.2172,0.1564,0.1383,1,6,0,72.01
0.5586,0.3974,0.3797,0.3749,3,13,1,82.83
0.6292,0.3908,0.3393,0.1034,3,35,1,82.8
0.679,0.3186,0.2558,0.399,3,8,2,79.28
0.5452,0.9606,0.8176,0.275,1,26,0,122.66
0.6675,0.3419,0.3842,0.2258,3,37,0,88.05
0.6476,0.4249,0.451,0.4337,3,16,1,81.38
0.6573,0.4386,0.3626,0.5011,2,42,1,97.15
0.5513,0.9603,0.8775,0.267,1,29,0,112.53
0.5135,0.2015,0.1895,0.624,3,17,2,78.82
0.6376,0.3289,0.3854,0.1323,2,8,1,82.29
0.6076,0.5759,0.7381,0.1404,3,19,0,93.52
0.598,0.505,0.635,0.3669,2,31,0,95.07
0.6705,0.2924,0.364,0.4549,2,9,0,85.79
0.5279,0.2243,0.1824,0.2206,2,11,1,75.17
0.6085,0.9029,0.7312,0.5445,2,24,0,125.54
0.5686,0.4936,0.5987,0.3788,1,5,2,100.39
0.6069,0.882,0.7074,0.6822,1,35,2,121.9
0.6652,0.6855,0.5013,0.1978,3,12,1,104.19
0.6761,0.4152,0.3986,0.6219,3,2,2,96.42
0.5927,0.738,0.8795,0.757,3,44,1,111.6
0.5881,0.5925,0.7517,0.694,2,40,1,110.13
0.5398,0.3786,0.3784,0.7397,2,42,2,90.27
0.669,0.4181,0.3089,0.7518,2,48,0,95.41
0.4934,0.7389,0.8212,0.2674,2,46,1,96.05
0.6813,0.83,0.6252,0.3599,2,36,2,115.63
0.6312,0.351,0.3982,0.444,1,13,1,100.29
0.5692,0.2967,0.3476,0.1482,1,29,0,89.53
0.6394,0.7546,0.6143,0.2841,3,9,2,96.85
0.5712,0.7567,0.755,0.2287,1,49,0,112.92
0.5963,0.3852,0.3575,0.4767,3,10,0,99.3
0.6783,0.5974,0.7142,0.6011,2,8,2,105.59
0.6483,0.2345,0.264,0.5052,1,22,1,86.4
0.5958,0.8188,1.0,0.3614,3,14,1,103.64
0.6651,0.2244,0.2072,0.3487,2,52,1,85.05
0.5846,0.4162,0.4129,0.6599,2,16,1,104.0
0.6516,0.236,0.2628,0.203,1,42,0,79.66
0.7581,0.5245,0.4745,0.6001,2,21,1,88.64
0.6574,0.521,0.577,0.1449,3,1,1,96.43
0.6521,0.4287,0.4584,0.315,2,49,0,89.34
0.6169,0.2205,0.2762,0.403,3,35,1,71.18
0.6792,0.5342,0.397,0.2369,3,15,2,89.39
0.6796,0.8696,0.8723,0.7279,1,40,2,132.27
0.6366,0.7502,0.9698,0.2211,2,11,0,106.43
0.5819,0.8013,0.8382,0.3624,2,36,0,111.18
0.7095,0.2899,0.2874,0.7639,2,24,2,89.25
0.628,0.7573,0.6584,0.7851,3,27,2,105.06
0.6084,0.3712,0.4257,0.73,1,6,1,107.43
0.6958,0.6718,0.8653,0.1517,3,15,2,98.63
0.6943,0.9067,1.0,0.291,2,1,1,115.23
0.6241,0.3207,0.3698,0.7522,3,42,0,97.57
0.6444,0.2065,0.1999,0.2163,1,1,0,79.44
0.5437,0.3469,0.3534,0.2067,3,12,1,64.73
0.6263,0.2803,0.3441,0.5577,1,3,0,89.56
0.6149,0.397,0.3711,0.4085,2,14,2,92.19
0.6945,0.6893,0.8231,0.3291,2,39,2,119.46
0.679,0.3308,0.3214,0.1101,2,14,1,86.92
0.6852,0.8856,0.6878,0.4839,2,12,2,114.55
0.5739,0.8458,0.9033,0.1131,1,9,2,120.29
0.5523,0.4012,0.4597,0.3597,3,35,0,90.11
0.6621,0.2274,0.2064,0.4883,2,2,2,87.57
0.5891,0.3968,0.3356,0.554,1,35,2,103.38
0.6718,0.2706,0.3387,0.5988,3,29,2,97.81
0.6331,0.8224,0.9818,0.4572,2,47,0,113.54
0.6506,0.4479,0.4358,0.3073,1,7,0,99.77
0.5792,0.327,0.3806,0.2281,2,49,1,83.7
0.6819,0.2692,0.2504,0.3533,1,23,1,90.87
0.5628,0.2457,0.2874,0.4516,1,40,0,81.86
0.6114,0.6861,0.573,0.1202,1,41,1,104.32
0.6312,0.7011,0.736,0.2034,2,16,0,104.77
0.5504,0.53,0.6238,0.6286,3,13,2,98.38
0.5177,0.9654,0.9084,0.1122,2,24,2,109.9
0.5905,0.3908,0.4233,0.2079,2,26,0,77.68
0.579,0.8875,0.8069,0.3058,3,13,0,102.96
0.669,0.2572,0.2601,0.4818,3,20,0,83.64
0.6172,0.6605,0.4657,0.5211,2,24,2,106.21
0.6048,0.6423,0.4629,0.2339,2,7,1,89.89
0.6286,0.921,0.9441,0.677,3,12,0,114.11
0.5826,0.9738,0.712,0.655,2,43,0,124.56
0.5873,0.3077,0.2433,0.3661,3,7,2,81.46
0.721,0.8759,0.929,0.6707,1,26,1,122.15
0.6374,0.5707,0.7417,0.276,1,7,0,107.87
0.6168,0.9888,0.917,0.3755,2,37,0,120.28
0.7011,0.8839,0.8289,0.5496,2,39,0,116.04
0.609,0.4558,0.5732,0.2396,3,4,1,90.6
0.644,0.3728,0.4338,0.2892,2,31,0,75.29
0.6711,0.2839,0.23,0.3453,2,51,0,84.47
0.6535,0.3773,0.4411,0.5404,1,28,2,106.48
0.662,0.4277,0.4346,0.702,2,27,1,89.66
0.6479,0.7272,0.6767,0.4477,2,38,0,115.03
0.6694,0.3747,0.4421,0.1722,2,50,2,89.74
0.6516,0.4157,0.4478,0.6772,3,14,1,101.11
0.7047,0.6959,0.8518,0.6426,2,48,1,123.4
0.6973,0.275,0.2681,0.4248,3,25,2,88.79
0.623,0.271,0.3149,0.6425,3,6,0,87.48
0.6189,0.3518,0.2902,0.6965,1,29,0,98.85
0.6382,0.3324,0.309,0.195,2,23,0,96.17
0.6888,0.7912,0.9931,0.6914,1,6,1,135.13
0.7169,0.5203,0.4913,0.2343,3,9,2,84.45
0.6704,0.302,0.2423,0.3681,1,43,2,87.05
0.5373,0.8191,1.0,0.232,1,3,1,123.83
0.6541,0.2329,0.1974,0.6672,3,13,0,80.24
0.5514,0.4317,0.5487,0.4148,1,34,1,90.54
0.5454,0.8374,0.9375,0.5338,2,45,2,117.41
0.61,0.9763,0.7038,0.4269,3,24,0,107.21
0.6644,0.3854,0.2959,0.6955,3,27,0,92.51
0.6227,0.84,0.7342,0.6634,3,3,2,106.9
0.5637,0.7791,0.8831,0.5567,3,31,0,105.69
0.7018,0.6215,0.7421,0.3037,2,52,2,108.27
0.6531,0.2807,0.3065,0.2257,2,29,0,87.54
0.5535,0.2333,0.2819,0.296,1,4,2,84.65
0.6409,0.3459,0.3494,0.3326,3,38,1,85.3
0.6768,0.6555,0.6554,0.793,3,15,1,102.15
0.5495,0.7491,0.6314,0.443,1,14,1,106.78
0.6696,0.2186,0.224,0.1482,1,11,0,81.63
0.6907,0.2064,0.2656,0.5418,1,16,0,94.2
0.5797,0.425,0.4558,0.507,1,51,2,91.81
0.5428,0.8492,0.9603,0.7889,2,17,1,112.39
0.6533,0.7884,0.7,0.1203,1,26,1,105.29
0.6468,0.3014,0.3235,0.4363,1,21,0,96.39
0.6015,0.6644,0.6288,0.105,1,36,0,104.49
0.6628,0.4217,0.5243,0.1744,3,30,1,81.61
0.6004,0.4197,0.4108,0.3699,2,42,0,95.69
0.6261,0.4133,0.3851,0.3581,1,34,2,99.02
0.6691,0.4417,0.3927,0.2135,3,11,0,84.82
0.7176,0.4236,0.4397,0.5457,1,41,1,103.95
0.6371,0.339,0.3634,0.2527,1,34,1,86.86
0.6616,0.5413,0.4475,0.7764,2,22,2,103.54
0.7281,0.4242,0.5092,0.5856,2,52,0,96.69
0.5221,0.7747,0.833,0.4163,1,45,0,119.16
0.6372,0.5633,0.4976,0.4279,3,45,2,97.06
0.6484,0.864,0.6387,0.513,2,32,1,117.38
0.6643,0.3164,0.3601,0.1446,2,18,1,78.15
0.7175,0.3077,0.2571,0.6543,1,7,2,104.14
0.5515,0.4338,0.5242,0.6001,1,30,1,102.28
0.6287,0.8547,0.7109,0.7687,1,20,1,126.83
0.6463,0.9332,0.875,0.6256,3,39,1,120.01
0.5632,0.8412,0.6406,0.2652,3,40,1,102.59
0.6923,0.3167,0.395,0.1365,2,7,0,83.09
0.5545,0.2308,0.1821,0.6731,2,49,1,80.49
0.6387,0.9668,1.0,0.4633,1,26,1,130.39
0.6416,0.3714,0.2811,0.134,3,27,1,77.41
0.6312,0.306,0.2537,0.755,2,48,1,103.96
0.6546,0.7708,0.6776,0.4185,3,39,2,98.19
0.5981,0.8659,1.0,0.4132,1,28,0,119.21
0.5874,0.4407,0.3374,0.4792,2,29,0,92.01
0.6279,0.6744,0.616,0.5324,2,48,1,109.14
0.5993,0.2458,0.2673,0.6956,2,41,1,78.13
0.6267,0.8403,0.7236,0.7483,3,26,0,120.34
0.6653,0.3841,0.4096,0.3219,1,22,2,97.82
0.6043,0.8833,1.0,0.3954,1,2,1,122.46
0.6023,0.5098,0.405,0.1828,1,26,2,87.8
0.6615,0.6952,0.883,0.4435,1,51,0,125.32
0.5797,0.2882,0.3105,0.731,2,16,1,94.73
0.6191,0.6794,0.7171,0.6286,2,27,0,109.33
0.5556,0.392,0.4328,0.3411,1,7,2,87.04
0.6318,0.926,0.8566,0.2045,2,2,1,110.26
0.6784,0.3267,0.3699,0.7903,1,32,1,111.37
0.5876,0.3898,0.3236,0.3204,3,51,0,93.99
0.5882,0.3166,0.3839,0.1858,2,6,2,85.15
0.7177,0.255,0.1943,0.1309,2,4,2,79.45
0.6611,0.3031,0.2739,0.7038,3,44,2,87.95
0.5976,0.4058,0.51,0.1893,2,23,0,92.34
0.6093,0.2222,0.1726,0.2495,2,48,1,80.37
0.6767,0.5816,0.5889,0.5132,1,27,1,106.93
0.5991,0.4041,0.4125,0.4576,3,12,2,87.2
0.6078,0.2492,0.2485,0.2413,2,20,0,82.76
0.6146,0.4448,0.3832,0.63,2,17,2,91.58
0.6455,0.9249,1.0,0.7831,2,14,1,132.81
0.6154,0.2842,0.3529,0.146,2,37,2,85.12
0.5665,0.2898,0.2889,0.108,2,9,0,78.33
0.6162,0.6896,0.7673,0.7399,3,8,1,111.22
0.6165,0.653,0.8252,0.2371,2,15,0,110.69
0.6544,0.4344,0.4733,0.5349,3,48,0,80.99
0.7117,0.2181,0.1915,0.244,2,20,1,75.42
0.5666,0.3145,0.359,0.1247,2,31,2,80.17
0.6801,0.4955,0.5458,0.7822,1,26,2,112.0
0.6226,0.8211,0.7006,0.3268,2,19,1,109.44
0.5916,0.4252,0.4781,0.74,1,12,0,104.02
0.6687,0.2428,0.1717,0.3332,1,20,1,92.78
0.5859,0.727,0.8772,0.268,2,7,0,104.8
0.6487,0.2927,0.3346,0.5167,3,3,2,93.7
0.6588,0.2472,0.1838,0.2508,1,34,1,86.14
0.5542,0.4375,0.4164,0.38,3,21,2,88.36
0.5604,0.4875,0.5908,0.2091,3,4,0,87.72
0.6373,0.9719,0.99,0.5451,1,1,2,136.08
0.6075,0.8547,0.9602,0.1067,1,21,0,118.17
0.5353,0.4309,0.5482,0.5642,2,25,2,103.28
0.5669,0.4121,0.3485,0.2391,1,4,0,86.75
0.6911,0.4193,0.3697,0.1915,3,5,1,85.95
0.727,0.2344,0.1901,0.2563,1,34,1,89.6
0.7617,0.3383,0.2876,0.5641,3,7,2,102.35
0.6224,0.2418,0.2256,0.1598,2,2,1,75.27
0.6585,0.3789,0.3185,0.3734,3,18,1,82.7
0.5673,0.4076,0.381,0.5603,1,40,0,100.5
0.6627,0.7004,0.5427,0.6192,1,22,2,107.46
0.5381,0.5253,0.5279,0.1646,1,49,1,92.04
0.5701,0.7711,0.6664,0.2545,3,7,1,102.78
0.5802,0.9028,0.9028,0.4189,3,40,1,106.65
0.5499,0.953,1.0,0.1772,1,27,2,113.86
0.6136,0.3508,0.4097,0.7509,1,22,0,86.13
0.5755,0.2847,0.2139,0.7146,2,42,2,91.77
0.6983,0.3359,0.2534,0.7031,3,47,0,82.28
0.6152,0.4102,0.4938,0.7123,3,8,0,96.22
0.6474,0.2702,0.2455,0.1737,3,35,1,79.15
0.529,0.7604,0.9414,0.6712,2,7,1,115.22
0.619,0.2672,0.2759,0.1459,1,52,1,81.38
0.664,0.7723,0.9197,0.7686,1,31,1,127.19
0.5117,0.6178,0.7156,0.3209,3,7,0,89.64
0.6631,0.6198,0.7966,0.6603,1,38,2,111.04
0.6077,0.8567,0.7217,0.3868,1,21,1,111.18
0.6683,0.3958,0.3934,0.1968,2,40,2,97.18
0.5441,0.3682,0.32,0.2866,3,19,2,72.91
0.6534,0.8162,0.7335,0.7094,1,39,1,128.53
0.6588,0.2096,0.1519,0.7169,2,19,0,87.17
0.5866,0.319,0.3434,0.1329,3,7,2,86.06
0.6294,0.2716,0.2883,0.3097,3,8,0,78.45
0.6512,0.7886,0.9942,0.6463,1,22,1,119.95
0.6671,0.6985,0.6197,0.6984,1,48,2,117.14
0.6261,0.3889,0.2973,0.6039,1,23,0,98.64
0.6606,0.447,0.5319,0.7159,1,17,2,97.34
0.5757,0.3717,0.3564,0.5396,2,28,0,94.09
0.5325,0.4081,0.2934,0.6121,2,45,0,99.6
0.692,0.4281,0.3318,0.1678,3,45,1,80.08
0.598,0.9752,1.0,0.6809,2,25,1,123.47
0.6001,0.5527,0.4886,0.4299,3,34,1,92.16
0.639,0.4309,0.5012,0.7661,2,30,2,102.4
0.5726,0.9075,0.6771,0.449,1,52,2,114.29
0.6606,0.3457,0.4411,0.4539,1,49,0,94.63
0.6181,0.3444,0.41,0.6592,1,39,0,99.9
0.626,0.3771,0.4172,0.7471,2,51,2,92.07
0.6191,0.6645,0.5479,0.4239,1,26,0,100.77
0.7251,0.2157,0.2,0.7318,1,48,2,98.23
0.5105,0.2534,0.2571,0.526,1,34,2,83.93
0.6091,0.7165,0.5612,0.3475,2,8,0,104.69
0.6193,0.9363,0.6961,0.2261,2,6,2,114.8
0.6041,0.2807,0.3447,0.1333,1,10,1,78.14
0.6543,0.3279,0.4219,0.7872,3,48,2,93.01
0.6463,0.252,0.2347,0.3533,3,23,0,79.43
0.5961,0.9041,0.69,0.733,1,17,0,132.22
0.7421,0.8511,0.9963,0.4039,1,42,2,131.22
0.6349,0.2171,0.2519,0.6585,2,50,0,86.07
0.5569,0.8884,0.6272,0.3987,3,32,2,104.55
0.6517,0.3733,0.2645,0.7343,3,2,1,93.73
0.7546,0.7319,0.7709,0.5213,2,52,1,114.61
0.7075,0.437,0.3829,0.4132,3,6,1,93.64
0.6263,0.8088,1.0,0.2088,2,42,0,123.66
0.6337,0.4346,0.4833,0.4951,1,44,0,97.43
0.6395,0.6013,0.5862,0.5022,2,24,1,99.1
0.7857,0.2657,0.2142,0.584,3,21,0,83.93
0.591,0.339,0.3738,0.1117,2,21,1,81.98
0.5499,0.6899,0.7224,0.3013,2,41,1,102.05
0.6547,0.5438,0.6565,0.451,1,40,0,112.36
0.5811,0.6969,0.6376,0.3398,3,14,1,94.81
0.6316,0.6662,0.7845,0.75,3,3,2,112.08
0.6889,0.9656,0.8412,0.574,1,37,1,128.42
0.6638,0.2394,0.2777,0.2437,3,14,1,75.41
0.5491,0.9291,0.843,0.2938,1,19,2,116.97
0.6165,0.241,0.1766,0.2618,3,46,1,75.32
0.6671,0.2051,0.2233,0.6023,3,43,0,84.35
0.6331,0.6645,0.8037,0.6793,2,12,0,110.8
0.6353,0.2387,0.3071,0.398,3,28,0,82.25
0.6185,0.893,1.0,0.5475,2,5,1,119.06
0.6768,0.2272,0.1852,0.2105,2,20,1,77.19
0.5604,0.7689,0.6613,0.7772,2,1,2,118.58
0.6326,0.2889,0.3079,0.4464,3,38,1,83.54
0.6185,0.2534,0.2269,0.3687,2,46,1,77.5
0.6965,0.418,0.4048,0.6783,1,22,1,102.02
0.6002,0.8156,1.0,0.1285,1,38,1,113.89
0.6475,0.6682,0.7242,0.7878,1,3,2,132.53
0.6529,0.598,0.6919,0.5694,2,49,2,117.82
0.6248,0.5425,0.5786,0.1375,3,12,1,99.07
0.6591,0.3228,0.2488,0.4361,2,20,2,90.98
0.5951,0.3096,0.3253,0.7497,3,29,1,87.65
0.7175,0.7604,0.9691,0.1225,1,19,1,120.71
0.6112,0.4006,0.3703,0.4674,1,51,0,96.62
0.5473,0.3159,0.2312,0.3452,3,4,1,72.75
0.711,0.847,0.6743,0.2842,3,33,2,107.63
0.6344,0.3561,0.3995,0.5307,3,42,0,93.59
0.5715,0.3332,0.2854,0.7884,2,39,1,97.79
0.642,0.2127,0.2445,0.48,3,50,2,87.21
0.5697,0.3219,0.266,0.7791,3,13,2,90.31
0.6085,0.3313,0.3909,0.7596,2,21,1,96.97
0.5641,0.5832,0.525,0.3228,1,28,0,103.25
0.661,0.7568,0.8126,0.6943,3,18,1,113.06
0.6277,0.9874,0.8165,0.2953,3,1,0,110.19
0.7083,0.3756,0.3357,0.3126,2,46,2,94.38
0.5452,0.2497,0.2827,0.6252,1,32,0,91.35
0.6288,0.2458,0.3025,0.476,2,21,2,87.61
0.6376,0.2859,0.3647,0.3274,1,13,1,88.94
0.506,0.7327,0.9472,0.4347,1,29,1,114.64
0.5771,0.2021,0.2268,0.7225,1,26,1,91.77
0.5945,0.4226,0.3776,0.7856,2,37,1,98.53
0.6771,0.2689,0.2205,0.7753,2,20,0,106.86
0.6711,0.9564,1.0,0.1245,2,37,2,119.33
0.6667,0.4214,0.3981,0.6868,2,38,1,96.9
0.702,0.3307,0.401,0.7468,3,27,0,102.76
0.5895,0.5281,0.5593,0.6868,2,36,0,102.96
0.5999,0.5724,0.7266,0.3081,1,48,0,101.35
0.5831,0.4359,0.5037,0.5896,3,42,2,88.31
0.5572,0.6204,0.7189,0.4755,3,26,0,104.84
0.6032,0.3124,0.3449,0.2163,3,18,2,78.98
0.5761,0.2718,0.3357,0.334,2,2,2,81.48
0.6814,0.5548,0.5011,0.7136,3,26,1,97.1
0.6523,0.4002,0.4363,0.3155,2,13,1,89.62
0.6081,0.96,0.8842,0.584,1,8,0,122.53
0.6071,0.3043,0.3385,0.5501,3,33,1,84.42
0.5812,0.8018,0.5822,0.1869,1,9,0,105.62
0.6588,0.5097,0.4753,0.6587,1,51,1,112.29
0.6225,0.7169,0.755,0.4541,2,45,0,109.93
0.62,0.2758,0.2202,0.3176,2,45,1,77.01
0.7856,0.2604,0.2381,0.5573,1,1,2,96.79
0.5076,0.8927,0.7329,0.427,2,48,2,113.64
0.6104,0.6276,0.7535,0.1091,3,9,2,101.24
0.608,0.3693,0.301,0.1412,3,17,2,74.14
0.6369,0.3991,0.4299,0.1019,2,32,2,91.32
0.6401,0.654,0.6612,0.2722,2,17,0,102.53
0.629,0.2975,0.3128,0.5449,2,46,2,84.01
0.5927,0.3559,0.2989,0.6537,3,14,2,84.13
0.6569,0.4366,0.5021,0.1115,3,27,0,90.71
0.7188,0.5768,0.6251,0.3611,1,27,0,102.78
0.636,0.8645,0.8456,0.5991,1,25,0,122.28
0.5321,0.2445,0.2296,0.2724,2,18,0,76.21
0.7117,0.3201,0.3561,0.7109,3,19,2,91.23
0.5436,0.4603,0.3407,0.1802,3,19,2,76.52
0.6303,0.3685,0.3224,0.5727,3,3,2,88.82
0.4906,0.258,0.2452,0.5752,1,36,1,86.38
0.5873,0.7019,0.7675,0.732,2,18,1,118.25
0.6524,0.4079,0.422,0.391,3,43,2,87.53
0.6072,0.9246,0.6608,0.7339,1,41,2,117.54
0.6317,0.3536,0.3319,0.2251,2,15,2,79.88
0.6844,0.7972,1.0,0.5741,3,50,0,116.28
0.6646,0.4435,0.3461,0.7159,2,31,0,96.87
0.6511,0.3864,0.4883,0.2217,3,14,2,84.24
0.5907,0.3692,0.4769,0.2045,3,8,2,78.64
0.6632,0.2007,0.1833,0.1207,1,20,0,81.34
0.6493,0.2457,0.288,0.5737,3,42,1,90.5
0.6723,0.2786,0.2492,0.2948,2,24,1,85.63
0.6337,0.7182,0.5712,0.1929,1,42,0,103.02
0.6618,0.2507,0.2106,0.1154,1,27,0,86.83
0.601,0.2384,0.2715,0.396,3,44,2,81.44
0.6007,0.9024,0.7337,0.2363,1,2,1,113.33
0.5736,0.666,0.5987,0.1396,3,2,2,82.29
0.6621,0.2094,0.2134,0.6623,1,49,0,92.42
0.572,0.4387,0.5197,0.1939,3,32,1,71.2
0.5892,0.4209,0.4451,0.4097,3,41,1,90.86
0.5614,0.2598,0.276,0.1257,2,24,2,74.73
0.6427,0.3075,0.2685,0.5162,1,29,1,90.66
0.7067,0.7605,0.7319,0.7591,3,13,1,112.44
0.6487,0.4654,0.4455,0.4347,1,48,1,91.81
0.7432,0.3385,0.2709,0.5375,2,52,1,94.23
0.6678,0.4267,0.4373,0.7112,2,34,0,107.44
0.655,0.7995,0.9604,0.5809,2,15,0,109.59
0.6809,0.6917,0.6405,0.3996,2,43,0,108.62
0.655,0.2843,0.2086,0.2854,1,7,2,88.66
0.6665,0.3171,0.3588,0.7725,2,16,2,101.7
0.5624,0.4121,0.3022,0.3627,3,41,1,84.81
0.5793,0.7767,0.8914,0.2783,3,42,0,100.01
0.594,0.4583,0.592,0.1728,1,24,1,94.98
0.5813,0.4338,0.318,0.6459,2,18,1,96.74
0.7377,0.8792,0.6823,0.3403,2,42,0,120.17
0.7268,0.8612,1.0,0.4417,1,10,2,115.36
0.5882,0.3629,0.3368,0.5228,2,40,0,86.81
0.526,0.208,0.2155,0.3118,3,8,1,63.2
0.6464,0.2682,0.2783,0.3605,3,36,1,80.25
0.6759,0.3145,0.4045,0.3423,1,26,2,95.65
0.5504,0.9778,1.0,0.3926,1,35,1,130.22
0.5981,0.2668,0.3458,0.4534,2,46,1,90.0
0.673,0.7636,0.8607,0.4175,2,38,2,121.08
0.5375,0.2163,0.2324,0.4418,2,16,1,84.7
0.6959,0.3876,0.2826,0.2071,2,2,0,81.83
0.5784,0.3154,0.2939,0.2372,1,14,0,84.33
0.6752,0.4451,0.3459,0.6644,2,43,0,92.87
0.5853,0.6525,0.778,0.6032,2,43,2,111.14
0.6648,0.2401,0.2711,0.3111,3,12,0,63.58
0.6255,0.5297,0.468,0.675,2,36,0,99.82
0.625,0.337,0.4001,0.4693,1,51,0,91.15
0.5225,0.3228,0.2998,0.4508,1,5,2,88.42
0.5738,0.3884,0.4399,0.1324,1,46,2,88.35
0.6417,0.4346,0.4123,0.5111,2,21,2,96.66
0.6626,0.2305,0.2909,0.1021,1,39,2,87.76
0.6555,0.9756,1.0,0.4217,3,19,2,119.96
0.6477,0.9106,1.0,0.3433,3,45,1,111.79
0.687,0.3062,0.2243,0.2076,2,7,2,80.09
0.5903,0.3196,0.2754,0.7408,1,20,2,103.8
0.6921,0.6794,0.7692,0.7605,1,3,0,120.45
0.6546,0.257,0.3041,0.7699,3,17,1,89.43
0.5957,0.2807,0.2746,0.5036,3,52,2,85.01
0.6519,0.7119,0.6122,0.6395,1,41,2,112.13
0.7198,0.7572,0.9644,0.2198,1,6,0,119.68
0.7032,0.9616,0.8816,0.7641,1,1,2,130.4
0.6679,0.6311,0.4842,0.7031,1,9,1,118.58
0.6172,0.4678,0.5462,0.1861,2,45,0,97.84
0.6511,0.9901,0.7748,0.5888,1,33,1,122.88
0.7513,0.3986,0.3677,0.5803,2,3,1,92.17
0.5912,0.378,0.4621,0.4648,1,40,0,97.91
0.6104,0.7496,0.5828,0.1133,3,6,1,90.86
0.593,0.3413,0.3178,0.4496,1,42,1,91.49
0.6378,0.7071,0.7457,0.1667,1,45,2,106.66
0.7048,0.7049,0.6535,0.294,1,36,2,109.18
0.6663,0.5171,0.4914,0.7409,2,20,1,105.45
0.5806,0.9465,0.9448,0.1613,2,44,2,108.14
